"Round ID","Tournament Name","Team One","Team Two"
3935,"BBO2-2nd Mind Sports Games","SOUTH AFRICA","FRANCE"
313,"NN-CUP-2008","GUDKOV","OSAULENKO"
3839,"41st WBTC-BBO7-DOSB","USA1","AUSTRALIA"
643,"Indonesian National Games XVI","DKI Jaya","North Celebes"
445,"2008 ABF National Open Teams Final","Robinson","Green"
1122,"Entrainement MULTICOMS","LEVY","SOULET"
2468,"2010USBC R16A","Meltzer","Weinstein"
2560,"European Bridge Team Championships OPEN","Denmark","France"
5361,"2010 USBF SF A","Nickell","Fleisher"
5436,"2009 USBC B Semi Final","Welland","Robinson"
4881,"Coupe de France","Bessis","Defranchi"
4672,"Final Topcircuit 't Onstein","Team 1","Team 2"
738,"Campionati Soc. 2005","TCP RM Angelini","Gr.Sp.Ass. Allegra"
814,"Champions' Cup 2013","ITALY Allegra","BULGARIA K1"
5596,"41st WBTC-BBO6","POLAND","FRANCE"
836,"Eur champ Pau Open","Italy","Estonia"
12,"BBO2-2nd Mind Sports Games","NETHERLANDS","FRANCE"
2723,"European Bridge Team Championships OPEN   ","San Marino","Italy"
4060,"BBO2-2015WBTC-BB","AUSTRALIA","FRANCE"
4468,"White House Top 16","Sweden","Orange Red"
3277,"Balkan Friendship Festival Teams","Rofoi","Zotos"
4039,"BBO3-2015 WBTC-BB","SWEDEN","AUSTRALIA"
767,"Italian Club Team Champ Women","Siena","Catania"
3075,"TGR's Super League","De Botton","Hinden"
3795,"BBO3-2015 WBTC-BB","CANADA","USA1"
5813,"WMSG BEIJING 2008  -  Under 21","France","England"
2781,"ITALIAN OPEN TEAMS CHAMPIONSHIPS","PAUNCZ","LAVAZZA"
224,"DongMing Knockout Teams Shanghai 2006","Qi Zhong","Dong Ming"
475,"Australian National Open Teams Final","Horwitz","Leibowitz"
2981,"Tallinn Festival","Sweden","LatSwe"
2139,"D European Bridge Team Championships OPEN","Turkey","France"
2644,"EBL Schools","Latvia","Israel"
3790,"BBO3-2nd Mind Sports Games","BERMUDA","ITALY"
3702,"WMSG BEIJING 2008","DENMARK","FRANCE"
4276,"44th PABF Championships","Chinese Taipei","China"
4684,"Netherlands-Ireland @ 't Onstein","Netherlands","Ireland"
1958,"BBO4-2nd Mind Sports Games","SWEDEN","USA"
5447,"2006USBC","EKEBLAD","MELTZER"
1264,"Camrose 2008","England","Northern Ireland"
2143,"English Premier League","Hassett","Allfrey"
724,"41st WBTC-BBO1","ITALY","MONACO"
4071,"BBO1 - Euro Team 2012","France","Monaco"
3093,"11th NEC CUP  Qualifying","FRANCE","ISRAEL"
1162,"2007 Camrose Trophy","Rep of Ireland","England"
4335,"BBO2-2015WBTC-BB","USA1","POLAND"
4681,"Meltzer vs Orange","Meltzer","Orange"
2349,"White House Juniors","Italy","Israel U25"
3878,"BBO4 - Euro Team 2012","Poland","Sweden"
4787,"A 45th PULA Bridge Festival TEAMS OPEN","ELIZA","JULS"
4473,"13th European Champions' Cup","BAREKET","RUCH WROCLAW"
4176,"Venice Cup Estoril 2005","GERMANY","CANADA"
5621,"41st WBTC-BBO5","GERMANY","FRANCE"
2615,"E European B.T.Ch. OPEN","SWITZERLAND","ITALY"
2752,"Riau Governor Cup","Tinutuan Manado","PU Minsel"
4836,"White House Juniors 2009","Israel","Italy"
5549,"B 2013 USBC Semi Final","Nickell","Kranyak"
2010,"2014 USBC QF A","Nickell","Sherman npc"
1133,"Lady Milne 2009","England","CBAI"
1696,"European Open Champ - Mixed Teams Qual - A","Joel","McGowan"
5461,"National Club League","Zhongjian","Shouchuang"
2320,"4th World University Bridge Championship","Czech Republic","Belgium"
4763,"Australian Youth Selection","Team 1","Team 2"
3701,"Bermuda Bowl 2007","EGYPT","NORWAY"
4839,"Slava Cup 2013","Real","Israel"
2670,"EC 2004 Israel-Italy","Israel","Italy"
1487,"Asean Bridge Club Championships","Sulut Perjuangan","Bhineka"
4722,"INTERNATIONAL OLONA BRIDGE TEAM","LAVAZZA","TEAM ORANGE"
361,"B World Mind Games 2011","USA","NETHERLANDS"
175,"ITALY CUP 2013","VINCI","ANGELINI"
5774,"PABF 2008 Round Robin - Women's RR5","China","Lusk"
2475,"2014 USBC R16 A","Gordon","Baseggio"
1643,"2009 USBC C USA2 Round of 16","Jacobs","Cohler"
3880,"BBO2-2015WBTC-BB","USA1","EGYPT"
4395,"BBO2 - Euro Team 2012","Israel","England"
2807,"2010 Vanderbilt Round of 32","Diamond","Team Poland"
4780,"Vilnius Cup 06","Your name?","Jelena"
2794,"C European B_T_Ch_ OPEN","ITALY","BELARUS"
5753,"2006 Camrose Weekend 1","Wales","Ireland"
1410,"6th EOBC-BBO3-Mixed Teams","BADGER","MANO"
3892,"1st World Youth Congress","ITALY RED","AUSTRALIA"
4748,"Zone 7 Final","Australia","New Zealand"
258,"CCBA Championships 2007","Beijing Ladies","Shanghai Ladies"
798,"2008 USBC FINAL - STRUL vs NICKELL","STRUL","NICKELL"
5440,"2010 Spingold SF B","Zaleski","Meltzer"
1990,"2014 Spingold QF A","Team Grue","Team Lavazza"
4718,"BBO3-2nd Mind Sports Games","HUNGARY","USA"
2428,"WMSG BEIJING 2008","TURKEY","NORWAY"
5310,"ITALY CUP 2013","ZALESKI","ANGELINI"
2168,"English Premier League","Cooper","Rosen"
1191,"13th NEC CUP","LITHUANIA","NAITO"
5229,"Gold Cup Semi A","Sime","Collins"
5525,"2014 Vanderbilt B SF","Nickell","Gordon"
4242,"BBO4-2015WBTC-SB","INDIA","ENGLAND"
5273,"2013 Spingold B SF","Bridge24","Gromov"
5243,"Gold Cup Semi A","Sime","Collins"
2300,"White house juniors 2009","Netherlands Blue","Italy"
2629,"B European B_T_Ch_ OPEN","ITALY","GREECE"
3638,"A - 18th NEC CUP Qualifying","NEDUK","Yamada"
4992,"F - Senior Bowl 2011","USA 2","USA 1"
254,"ANOT 2007 Final","Oz One","Stark"
2788,"E European B_T_Ch_ OPEN","NORWAY","SWEDEN"
5268,"A 2012 USBC Semifinal","Nickell","Milner"
105,"2009 USWBC FINAL","Dinkin","Mancuso"
4426,"BBO1-2016EBTC","SWEDEN","MONACO"
5080,"Bermuda Bowl 2007","NORWAY","NETHERLANDS"
486,"Gold Cup Final","Gillis","Stevens"
2016,"USBC2006","JACOBS","CAYNE"
4781,"Friendly ladies match POLAND-FRANCE","POLAND","FRANCE"
62,"11th NEC CUP  Final","ISRAEL","JAPAN - YOI"
1089,"Division Nationale 1","PAYEN","CHEMLA"
2556,"White House International Teams","Orange White","Ireland"
93,"Atlantic Trade Bridge Cup - Opatija - Final ","GERMANY","HUNGARY"
4767,"ANC Womens Final","Queensland","New South Wales"
1068,"French Teams Championship","Thuillez","Blumental"
5241,"ROSENBLUM 2010","NICKELL","WOLFSON"
619,"15th NEC CUP  Final","Zimmermann","Lavazza"
4118,"52nd EBTC-BBO3","TURKEY","DENMARK"
5208,"BBO2-2nd Mind Sports Games","FRANCE","USA"
4586,"Polish Trials","NATIONAL","CHALLENGER"
3995,"F - Senior Bowl 2011","USA 2","Poland"
3360,"41st WBTC-BBO3-BB","ITALY","USA2"
2832,"EC 2004 Italy-Russia","Italy","Russia"
787,"A - Bermuda Bowl 2011","USA 2","Netherlands"
3482,"41st WBTC-BBO6-VC","SWEDEN","USA2"
2998,"Women Elite Tournament 2006 - C","Italy","England"
3319,"6th EOBC-BBO1-Open Teams","MAHAFFEY","HET WITTE HUIS"
3624,"B - Bermuda Bowl 2011","South Africa","USA 1"
581,"12th NEC CUP Final","POLAND/RUSSIA","NETHERLANDS"
1157,"2007 Camrose Trophy","N Ireland","Wales"
3316,"BBO1-2016EBTC","GREECE","SWEDEN"
243,"Interprovincial Open Final","Waikato","Auckland"
477,"2009 CNTC Flight A Final","Carruthers","L"Ecuyer"
447,"Australian Autumn National Open  Teams","Fruewirth","Gumby"
3294,"EBL Team Champs Malmoe 04","Spain","Sweden"
3873,"BBO2-2016EBTC","FRANCE","TURKEY"
2255,"Modalfa Top 12","Team 1","Team 2"
4304,"D - Venice Cup 2011","France","Indonesia"
284,"2008 ABF National Open Teams Final","Robinson","Green"
5005,"2008 Vanderbilt Semi-final - #7  vs #22","Meltzer","Poland"
4317,"13th European Champions' Cup","BAREKET","SCHALTZ"
110,"PABF 2008 Finals - Open","China","Otvosi"
4438,"52nd EBTC-BBO3","MONACO","NETHERLANDS"
1507,"3rd EOC OPEN TEAMS","MAHAFFEY","CARETTA INT."
5060,"BBO1-2nd Mind Sports Games","IRELAND","POLAND"
3593,"Youth Games","Poland","Serbia"
1546,"Asean Bridge Club Championships","Bhinneka","Sulut Perjuangan"
3005,"GHTD Cup China 2006","Beijing Copia","Shanghai Qizhong"
5321,"10thWYTC Match A","France","Poland"
4868,"Italian Club Team Championship","Angelini-TC Parioli","Lucignano V.Fabbr."
2771,"Balkan Friendship Festival Teams","LAZKAR","Zotos"
2613,"AUS NOT R20","Burrows","Milne"
5426,"10thWYTC Match B","Canada","USA1"
4966,"VIDEOCON WCG OPEN","TOLANI SHIPPING","KABRA"
5736,"Mc CONNELL 2010","CHINA LADIES","NETHERLANDS"
2399,"2010 Vanderbilt R16","Dawson","Fleisher"
5020,"Polish First Division 2005 semifinal","CHLODNIA","TOPEKO"
2649,"Camrose 2010","NIBU","Scotland"
153,"Division Nationale 1","LAFFINEUR","DELFOUR"
198,"10WYTC Match A","Poland","USA1"
2910,"Balkan Teams","Romania 1","Croatia"
3827,"BBO5 - 51st European Championships 2012","Denmark","Poland"
5135,"D - Venice Cup 2011","France","Netherlands"
4905,"White House Top 16","Israel ","Bulgaria"
3700,"B - 18th NEC CUP Qualifying","NAITO","Golden Bull"
4824,"Stara Zagora 2007 Open teams","Slaveikov.bg","Leroumain's boys"
3573,"D Bermuda Bowl 2011","Israel","Brasil"
4492,"JP Morgan Intercity Bridge Championships-Open  T_","Tin Fok","HK Joanthan"
186,"2014 USBC FINAL","Nickell","Diamond"
4392,"BBO2 - Euro Team 2012","Netherlands","Norway"
2555,"Hong Kong Inter-City Section-A","AIA","HKHZ Connection"
515,"Champion's Cup","TC Parioli ITA","Computerland POL"
1657,"2009 USBC USA2 Semi Final","Welland","Nickell"
1268,"Lederer","England","A Team"
160,"ITALY CUP 2011","VINCI","BRENO BRIDGE"
5012,"2008 Vanderbilt Semi-final - Tm 7 vs Tm 22","Meltzer","Poland"
4825,"Aoda Cup Shenyang 2008","San YuTian","SANY"
2052,"2014 USBC QF C","Gordon","Diamond"
116,"CNTC Final","L'Ecuyer","Fraser"
2256,"Woman Trial Poland 2006","KRAWCZYK","HARASIMOWICZ"
2897,"Finnish Teams Championships 2008","Koivulat","Koistinen"
3783,"45TH PABFC OPEN","Australia","Japan"
3838,"E - Venice Cup 2011","USA 1","Italy"
1306,"Division Nationale 1","BLUMENTAL","CHEMLA"
2545,"EC 2004 Belgium-Swiitzerland","Belgium","England"
5483,"6th EOBC-BBO2-Open Teams","MAZURKIEWICZ","ISRMANY"
3879,"BBO6-2016EBTC","HUNGARY","GEORGIA"
4040,"52nd EBTC-BBO4","SWEDEN","ITALY"
5653,"2007 Yeh Bros Cup Invitation","Sweden","Beijing Capital"
1707,"2006 Spingold - Rd of 8 - 1st Qtr","Hollman","Lall"
4708,"Netherlands-Poland Youth @'t Onstein","Netherlands","Poland"
2871,"Finale Interclub 2005","Clichy SBC","Annecy BC"
4970,"Italian Club Team Championships","Torino - Allegra","S.Giorgio Sannio"
1811,"D - Venice Cup 2011","FRANCE","CHINA"
4009,"BBO2 - Euro Team 2012","Israel","Italy"
3453,"52nd EBTC-BBO5","NORWAY","CROATIA"
4805,"Sao Paulo 2009","ENGLAND","POLAND"
3302,"41st WBTC-BBO5-BB","BRAZIL","USA1"
550,"DongMing Knockout Teams Shanghai 2006","Qi Zhong","Dong Ming"
2775,"Interland Nl-Pl","Netherlands","Poland"
650,"Brazilian Team Championship","Branco","Chagas"
502,"ITALY CUP 2013","VINCI","ANGELINI"
4058,"41st WBTC-BBO2-BB","BRAZIL","INDONESIA"
1365,"Camrose","N Ireland","England"
3870,"Sao Paulo 2009","INDIA","GERMANY"
119,"English Ladies' Trials","Team 1","Team 2"
3230,"2010 USBC QF D","Fleisher","Robinson"
2100,"Eur champ Pau","Netherlands","Italy"
569,"Brazilian Trials","Camacho","Chagas"
1565,"European Open Champ - Open Teams Swiss - B","Welland","Bessis"
3841,"Venice Cup 2007","USA2","NEW ZEALAND"
3403,"Sao Paulo","CHILE","NETHERLANDS"
4604,"2006 European Team Championships","ITALY","WALES"
5747,"BBO2-2015WBTC-VC","FRANCE","USA2"
351,"Dutch Teams Championship Final","BC 't Onstein 1","BC 't Onstein 2"
5204,"Sao Paulo 2009","CHINA","FRANCE"
4588,"Polish first division 2007","EKO_AL","POLFA"
640,"USBF SENIORS TRIALS ","METZLER","ONSTOTT"
4935,"ITALIAN CLUBS TEAMS CHAMPIONSHIPS 2013","PESCARA BRIDGE","BRIDGE BOLOGNA"
2358,"D European B_T_Ch_ OPEN","NORWAY","ITALY"
1998,"QF-2nd session","Welland","Mahaffey"
3583,"PABF 2008 Round Robin - Open RR6","Mongolia","Watts"
3547,"A - 18th NEC CUP Qualifying","Oz Players","Yamada"
3758,"WMSG BEIJING 2008","LEBANON","GERMANY"
2691,"B European B.T.Ch. OPEN","HUNGARY","FRANCE"
2868,"EBL Team Champs Malmoe 04","Netherlands","Germany"
4779,"English Camrose Trial","De Botton","Armstrong"
3021,"National Club League 2006 Xian China ","Qin Lian Club","Wan Jian Club"
4433,"BBO4-2016EBTC","ENGLAND","ISRAEL"
4631,"Israel Teams Cup Final","Ofek Tal","Netzer Shlomo"
5646,"2006 Camrose Weekend 1","Scotland","Wales"
3176,"ITALIAN OPEN TEAMS CHAMPIONSHIPS 2010","LAVAZZA","SABBATINI"
3563,"Sao Paulo 2009","ITALY","CHINA"
3224,"2009 USBC A Round of 8","Rogoff","Robinson"
826,"Polish First Division 2005 final","KADIMEX","CHLODNIA"
3320,"BBO6-2016EBTC","ROMANIA","HUNGARY"
955,"2004 European Youth Bridge Team Champ.","POL","AUT"
5617,"EC OPEN TEAMS","BESSIS","DENMARK RED"
493,"BBO1-2nd Mind Sports Games","POLAND","SWEDEN"
3049,"Bonn Nations Cup 2008","Burdur Turkey","Russia"
5336,"2010 Vanderbilt SF A","Zimmermann","Strul"
2021,"2008 USBC QUARTERFINALS - JACOBS v SPECTOR","JACOBS","SPECTOR"
1637,"2007 US Senior Trials","ASSEMI","LYNCH"
4020,"52nd EBTC-BBO2","GERMANY","RUSSIA"
212,"Gov BI Cup","Sweden","Chinese Taipei"
833,"Eur champ Pau","France","Denmark"
1929,"D - Venice Cup 2011","USA 2","INDONESIA"
1736,"6th EOBC-BBO4-Open Teams","APOLLOSOYUZ","MAZURKIEWICZ"
5814,"PABF 2008 Finals - Youth","China 1","New Zealand"
5025,"English Open Trials - semi  final","De Botton","P Hackett"
2402,"ITALY CUP 2014","LAVAZZA","CICCARELLI"
2522,"EC 2004 Faroe_Islands-Sweden","Faroe_Islands","Sweden"
1901,"Sao Paulo 2009","CHINA","SWEDEN"
1342,"Indonesian National Games","Central Java","DKI Jaya"
204,"Brazilian Team Championship","Chagas","Branco"
5521,"B 2013 USBC Semi Final","Nickell","Kranyak"
1384,"Camrose","N Ireland","Ireland"
4096,"WMSG BEIJING 2008","FRANCE","ITALY"
4669,"Poland vs France Women Trials","POLAND","FRANCE"
5221,"Gold Cup Semi-Final","Allfrey","Gillis"
3504,"52nd EBTC-BBO1","SWEDEN","FRANCE"
3000,"Women Elite Tournament 2006 - A","Netherlands","Germany"
3123,"TROFEO CHALLENGER CITTA' DI ROMA","SBARIGIA","TEAM BLU"
4345,"E - Venice Cup 2011","USA 1","China"
2095,"Eur champ Pau","Netherlands","Monaco"
5431,"English Trials Semi Final2","Sandqvist","Townsend"
5032,"2007 Spring Teams SF","Reid","Rosendorff"
66,"6th European Champions Cup","TC Parioli","AZS PWr Sygnity"
1134,"Lady Milne 2009","ROI","Wales"
782,"Gold Cup Final","Gillis","Stevens"
466,"Polish Premiere League - FINAL","SYGNITY","MRAGOVIA"
2301,"Selection Senior Pekin","Bauch","Lalanne"
3105,"PULA 2007 - Opena Teams","PYTON","PERO"
2467,"A European B_T_Ch_ OPEN","NETHERLANDS","ITALY"
2837,"A European B_T_Ch_ OPEN","FRANCE","SERBIA"
2854,"GHTD Cup China 2006","Shanghai Qizhong","Nanfang Dianwang"
230,"2009 USBC A Final","Fleisher","Robinson"
4516,"Verona Rosenblum 2006","FORRESTER","NICKELL"
2569,"DongMing Knockout Teams Shanghai 2006","Sheng Tao Sha","Ling Mu"
2753,"Indonesian National Open Team","Djarum I","Geologi PTBA"
5399,"US Bridge Championship Schwartz vs_ Ekeblad ","Schwartz","Ekeblad"
3514,"BBO2-2nd Mind Sports Games","PORTUGAL","FRANCE"
4799,"C - d'Orsi Senior Bowl 2011","USA 2","FRANCE"
5184,"Senior Bowl 2007","INDONESIA","BRAZIL"
2225,"1st Cross Strait Invitational Taicang 2007","Jiang You","Jin Hui"
4288,"A - Bermuda Bowl 2011","Australia","China"
492,"White House Juniors 2012","Netherlands Red","Israel"
909,"6th EOBC-BBO5-Women Teams","CHINA 1","DUTCH WOMEN"
4354,"Bermuda Bowl 2007","ARGENTINA","POLAND"
5769,"E - Venice Cup 2011","England","Netherlands"
5290,"2007 Gold Coast Teams Semi Final A","Hirst","Nixon"
3527,"52nd EBTC-BBO4","BULGARIA","TURKEY"
5121,"Danish Junior Team - semi","Nielsen","Bilde"
5345,"A 2013 USBC Semi Final","Fleisher","Spector"
4506,"4th European Champions' Cup ","BESIKTAS - TURKEY","BCOB - BELGIUM"
169,"Final Dutch Teams Championships","'t Onstein 2","Het Witte Huis"
304,"Finali Coppa Italia 2008","ANGELINI TCP - BOVE","BC MI - D'AVOSSA"
1798,"BBO4-2nd Mind Sports Games","MONACO","NETHERLANDS"
4946,"Gold Coast 2006","Holland","Gruia"
900,"Eur champ Pau Seniors","France","Turkey"
5546,"41st WBTC-BBO3","POLAND","ITALY"
3848,"12th World Bridge Olympiad","Israel","Egypt"
161,"Dutch Teams Championships","BC 't Onstein 2","BC 't Onstein 1"
5547,"2013 Spingold A Semi Final","Grue","Schwartz"
4439,"BBO1-2016EBTC","POLAND","SWEDEN"
1579,"Polish Open Trials for Pau","KALITA","JAGNIEWSKI"
5625,"BBO3-2015WBTC-SB","SWEDEN","POLAND"
1728,"ITALY CUP 2013","ZALESKI","LANCIANO"
5225,"USBC Semifinal 2v3","Nickell","Meltzer"
1167,"Division Nationale 1","CHEMLA","ZIMMERMANN"
489,"2011 Spingold Final","Monaco","Nickell"
3562,"52nd EBTC-BBO3","IRELAND","FRANCE"
3376,"52nd EBTC-BBO3","ITALY","NORWAY"
4137,"Seniors Bowl 2007","CANADA","USA 1"
4441,"Champions' Cup 2013","Sweden","Italy 1"
3272,"VCC Melbourne 2008","Thomson","Rothfield"
2726,"Lady Milne 2008","Republic of Ireland","Wales"
517,"USBC Finals","Welland","Nickell"
780,"Polish Premiere League - FINAL","SYGNITY","MRAGOVIA"
5662,"European Open Champ - Mixed Teams Swiss - B","JOEL","HAUGE"
3595,"BBO5-2nd Mind Sports Games","GERMANY","SWITZERLAND"
4536,"52nd EBTC-BBO1","POLAND","MONACO"
5046,"BrazilianTeamTrials","JEOVANI","MANOEL"
2949,"VI BERMUDA TRIANGLE TEAMS CUP","KOWALSKI","LAZY"
1025,"45TH PABFC","Japan","Philippines"
1926,"41st WBTC-BBO2","ITALY","CHINA"
4519,"White House top 16","Orange Red","Israel"
3779,"45th PABFC","Indonesia (Sulut)","Japan"
3950,"B - 18th NEC CUP Qualifying","Mixed","Down Under"
3154,"CCBA Championships 2007","Beijing","Huochetou"
809,"2014 USBC FINAL","Nickell","Diamond"
1323,"Junior Camrose","Northern Ireland","England"
930,"2006 Camrose Weekend 1","Ireland","England"
577,"Coppa Italia 2007","Angelini TCP-Bove","Reggio E-Fornaciari"
2149,"4th World University Bridge Championship","USA B","AUSTRIA"
4571,"CHINA HOSTS EUROPE IN ROME","NETHERLANDS","ITALY ANGELINI"
1302,"English Camrose Trial","de Botton","Rosen"
1386,"Camrose Trophy 2008(2)","North Ire","Ireland"
2701,"A European B_T_Ch_ OPEN","GERMANY","ENGLAND"
2075,"Eur Champ Pau","Turkey","Croatie"
3401,"52nd EBTC-BBO1","FRANCE","MONACO"
3893,"A - 18th NEC CUP Qualifying","NEDUK","Down Under"
487,"Dutch Team Final","BC 't Onstein","Het Witte Huis"
1597,"10thWYTC Match B","France","Canada"
2662,"D European B_T_Ch_ OPEN","POLAND","FRANCE"
2705,"EC 2004 Czech_Rep.-Italy","Czech_Rep.","Italy"
4812,"Australian 2007 Spring Nationals Seniors Final","Nagy","Neill"
1792,"Finali Coppa Italia 2008","NBI - Savelli","RE - Fornaciari"
3692,"Bermuda Bowl 2007","USA 1","CHINA SMEG"
2673,"EC 2004 Germany-France(women)","Germany","France"
1010,"2008 Yeh Bros Cup","Italy II","Isarel"
5124,"ITALIAN CLUBS TEAMS CHAMPIONSHIPS 2013","ALLEGRA","REGGIO EMILIA"
3102,"Kadra B","JASSEM","ARASZKIEWICZ"
2742,"National Club League 2006 Xian China","Jian Hua Club","Jing Fan Club"
2474,"2008 USBC RND 16 - Welland v Lewis","Welland","Lewis"
532,"Brazilian Team Trials","Campos","Chagas"
2444,"WMSG BEIJING 2008","POLAND","USA"
858,"Eur champ Pau Senior","Germany","France"
1889,"BBO3-2nd Mind Sports Games","ITALY","POLAND"
3074,"French DN1","IZISEL","CHEMLA"
813,"Champions' Cup 2013","ITALY Allegra","BULGARIA K1"
1652,"2009 USBC B USA2 Round of 8","Welland","Strul"
4041,"Sao Paulo 2009","POLAND","ENGLAND"
5387,"2007 USBC","EKEBLAD","SCHWARTZ"
2257,"Women Elite Tournament 2006 - D","Germany","Canada"
3814,"52nd EBTC-BBO2","SPAIN","NORWAY"
3786,"44th PABF Championships","China","Australia"
308,"Scottish Cup Final","Short","Steel"
2988,"SLAVA CUP - 2008","Team 1","Team 2"
3357,"B - Bermuda Bowl 2011","Italy","Japan"
3975,"BBO3-2016EBTC","ISRAEL","IRELAND"
4075,"52nd EBTC-BBO2","NORWAY","FRANCE"
3417,"BBO1-2016EBTC","HUNGARY","GERMANY"
5202,"BBO4-2nd Mind Sports Games","IRELAND","POLAND"
4265,"44th PABF Championships","Indonesia","Chinese Taipei"
5803,"41st WBTC-BBO3","NETHERLANDS","USA2"
121,"Gold Cup 2008","Collins","de Botton"
5554,"2014 USBC SF B","Fleisher","Diamond"
48,"2009 USWBC FINAL","Dinkin","Mancuso"
3125,"ITALIAN OPEN TEAMS CHAMPIONSHIPS 2010","SABBATINI","ANGELINI"
4943,"Prince Takamatsu Cup","Takayama","Umisen Yamasen"
1355,"Camrose","England","Ireland"
2784,"A European B_T_Ch_ OPEN","BELGIUM","ITALY"
832,"Eur champ Pau Open","Latvia","Russia"
4619,"Gold Cup Final 2004","Monachan","Allfrey"
1028,"So_2008 - Femminile","CATANIA","VARESE"
5601,"BBO6-2015WBTC-SB","USA2","POLAND"
2798,"A European B.T.Ch. LADIES","ENGLAND","GERMANY"
2801,"European Open Champ - Mixed Teams Round of 32 - A","Buaigh","Hansen"
2829,"2009 USBC B Round of 32","Beatty","McKellar"
5735,"NATIONAL WOMEN TEAMS 2009 FINAL","HOFFMAN","JAGELMAN"
917,"BBO4-14th World Youth Teams","NETHERLANDS","POLAND"
3347,"6th EOBC-BBO4-Open Teams","MONACO  Z","VITAS"
1174,"Channel Trophy","France","Netherlands"
3977,"52nd EBTC-BBO3","SWEDEN","ICELAND"
1380,"Camrose","Scotland","EBU"
494,"2012 USBC Final","Nickell","Diamond"
4367,"BBO5 - Euro Teams 2012","Germany","France"
1258,"English Open Trials","Liggins","Sandqvist"
3133,"White House International Teams","Gromov","Zia"
3954,"Champions' Cup 2013","Monaco","Italy 1"
1773,"WMSG BEIJING 2008","GERMANY","NETHERLANDS"
1988,"2008USSBC - QUARTERFINAL - 3 v 6","ROBINSON","LYNCH"
5107,"CCBA Championships 2007","Qing Gong","Jiang Su"
5713,"B World Mind Games 2011","USA","GREAT BRITAIN"
5600,"41st WBTC-BBO6","FRANCE","POLAND"
1984,"2008 National Open Teams QF (A)","Hung","Robinson"
97,"White House Juniors","Norway","Poland U20"
3743,"BBO4-2015WBTC-SB","CANADA","USA1"
2192,"Indonesia National Open Team","Bhinneka Garuda","Bengkalis I"
1193,"Lederer 2005","All Stars","Ireland"
5551,"2015 Vanderbilt SFB","Team Assael","Lavazza"
3222,"2010 USBC Quarterfinal C","Weinstein","Welland"
2648,"E European B_T_Ch_ OPEN","SPAIN","POLAND"
5819,"WMSG BEIJING 2008 -  QUARTERFINAL","USA","FRANCE"
4243,"E - Venice Cup 2011","New Zealand","Canada"
2211,"Balkan Teams","Serbia","Croatia"
3267,"Woman Trial Poland 2006","KATER","KRAWCZYK"
1751,"C - Bermuda Bowl 2011","USA 2","Sweden"
4581,"A 45th PULA Bridge Festival TEAMS OPEN","IJSEIDE","TESLA"
2640,"Women Elite Tournament 2006 - B","China","Italy"
1710,"11th NEC CUP  Quarterfinal","ITALY","OzOne-Neill"
350,"ITALY CUP 2013","VINCI","ANGELINI"
764,"1995 Bermuda Bowl","Canada","USA"
3544,"WMSG BEIJING 2008","GERMANY","INDONESIA"
4477,"52nd EBTC-BBO3","NORWAY","DENMARK"
4770,"Canadian National Championships","Thurston","Frukacz"
1140,"Junior Camrose 2007","Scotland","England"
2101,"Eur champ Pau","Bulgaria","France"
851,"Eur champ Pau Seniors","Denmark","Italy"
1009,"2008 Yeh Bros Cup","Isarel","USA I"
3116,"Balkan Frienship Festival Teams","Rofoi","Kanavos"
5176,"BBO2-2nd Mind Sports Games","FRANCE","USA"
